time_ms,altitude_m,velocity_ms,accel_bias_ms2,raw_accel_ms2,vertical_accel_ms2,raw_baro_m,motor_pos,motor_vel,motor_cmd_pos,roll_rad,pitch_rad,yaw_rad,Cd,desired_Cd,motor_current,battery_voltage,state,axis_error
0,0.05554715916514397,2.536635398864746,0.12885159254074097,61.837440490722656,61.708587646484375,0.15591098368167877,0.00019019842147827148,0.0490058995783329,0,0.0216305423527956,-0.015249869786202908,-0.06981087476015091,0.492000013589859,0.492000013589859,-0.20214225351810455,6.761204242706299,2,0
11,0.08527613431215286,3.1493098735809326,0.12885159254074097,54.765594482421875,54.636741638183594,0.3698962926864624,0.00025641918182373047,0.04478142410516739,0,0.019438734278082848,-0.013394678011536598,-0.09666572511196136,0.492000013589859,0.492000013589859,-0.20214225351810455,6.660391330718994,2,0
20,0.11941983550786972,3.666651487350464,0.12885159254074097,51.369361877441406,51.240509033203125,0.3698962926864624,0.00019401311874389648,-0.008333767764270306,0,0.016024254262447357,-0.013158321380615234,-0.1221868246793747,0.492000013589859,0.492000013589859,-0.20312564074993134,6.702956676483154,2,0
30,0.15891239047050476,4.224717617034912,0.12885159254074097,56.00498962402344,55.876136779785156,0.3698962926864624,0.00015562772750854492,-0.027489209547638893,0,0.014668639749288559,-0.012881715781986713,-0.14903908967971802,0.492000013589859,0.492000013589859,-0.20312564074993134,6.774645805358887,2,0
78,0.41585856676101685,6.881405353546143,0.12885159254074097,57.6031494140625,57.47429656982422,0.9108230471611023,0.00015562772750854492,-0.027489209547638893,0,0.014912843704223633,-0.012804624624550343,-0.15985971689224243,0.492000013589859,0.492000013589859,-0.20312564074993134,6.774645805358887,2,0
89,0.5020354390144348,7.651275634765625,0.12885159254074097,61.696197509765625,61.567344665527344,0.9108230471611023,0.00009721517562866211,0.022034797817468643,0,0.005228117574006319,-0.01714387536048889,-0.1311211884021759,0.492000013589859,0.492000013589859,-0.19110652804374695,6.765684604644775,2,0
99,0.581749439239502,8.277302742004395,0.12885159254074097,68.28363037109375,68.15477752685547,1.3081905841827393,0.00007915496826171875,0.029455574229359627,0,0.0034822355955839157,-0.017484556883573532,-0.10573115199804306,0.492000013589859,0.492000013589859,-0.19110652804374695,6.765684604644775,2,0
110,0.6752405762672424,8.99506664276123,0.12885159254074097,67.48206329345703,67.35321044921875,1.3081905841827393,0.00005245208740234375,0.018808690831065178,0,0.004124168306589127,-0.0170658640563488,-0.08822239935398102,0.492000013589859,0.492000013589859,-0.19108057022094727,6.7388014793396,2,0
120,0.769396960735321,9.688912391662598,0.12885159254074097,69.95695495605469,69.8281021118164,1.3081905841827393,0.000016033649444580078,-0.0026564334984868765,0,0.005406175274401903,-0.01636778935790062,-0.07751357555389404,0.492000013589859,0.492000013589859,-0.19108057022094727,6.711917400360107,2,0
165,1.2809878587722778,12.881937980651855,0.12885159254074097,70.56532287597656,70.43647003173828,2.3504347801208496,0.000016033649444580078,-0.0026564334984868765,0,0.005289237480610609,-0.016317587345838547,-0.07613080739974976,0.492000013589859,0.492000013589859,-0.18315677344799042,6.711917400360107,2,0
175,1.4115054607391357,13.604142189025879,0.12885159254074097,74.08349609375,73.95464324951172,2.3504347801208496,0.00005269050598144531,0.014912040904164314,0,0.0028090588748455048,-0.01505057979375124,-0.11040809750556946,0.492000013589859,0.492000013589859,-0.17789648473262787,6.7388014793396,2,0
185,1.5520141124725342,14.359822273254395,0.12885159254074097,76.51702880859375,76.38817596435547,2.3504347801208496,0.00001519918441772461,-0.004288105294108391,0,-0.0009353187633678317,-0.013072687201201916,-0.15097355842590332,0.492000013589859,0.492000013589859,-0.17789648473262787,6.7186384201049805,2,0
195,1.6997984647750854,15.118256568908691,0.12885159254074097,75.45184326171875,75.32299041748047,3.1065359115600586,0.000015854835510253906,-0.019084958359599113,0,-0.007993190549314022,-0.009251375682651997,-0.19145245850086212,0.492000013589859,0.492000013589859,-0.18917818367481232,6.732080459594727,2,0
205,1.8548744916915894,15.868762969970703,0.12885159254074097,75.2123794555664,75.08352661132812,3.1065359115600586,0.00006240606307983398,0.01252785511314869,0,-0.017184792086482048,-0.004408519249409437,-0.23186729848384857,0.492000013589859,0.492000013589859,-0.18917818367481232,6.7253594398498535,2,0
215,2.0182204246520996,16.623924255371094,0.12885159254074097,75.06928253173828,74.9404296875,3.1065359115600586,0.000008225440979003906,-0.0015090405941009521,0,-0.02933575212955475,0.0015770553145557642,-0.2722629904747009,0.492000013589859,0.492000013589859,-0.18892362713813782,6.68727445602417,2,0
225,2.19136643409729,17.38964080810547,0.12885159254074097,75.30664825439453,75.17779541015625,4.016098499298096,0.00005269050598144531,0.0017021604580804706,0,-0.04394865036010742,0.008227350190281868,-0.3124849498271942,0.492000013589859,0.492000013589859,-0.18892362713813782,6.691755294799805,2,0
272,3.082967758178711,20.893768310546875,0.12885159254074097,75.35862731933594,75.22977447509766,5.086453437805176,0.00005269050598144531,0.0017021604580804706,0,-0.047238342463970184,0.009653766639530659,-0.3205357491970062,0.492000013589859,0.492000013589859,-0.18892362713813782,6.691755294799805,2,0
