time_ms,altitude_m,velocity_ms,accel_bias_ms2,raw_accel_ms2,vertical_accel_ms2,raw_baro_m,motor_pos,motor_vel,motor_cmd_pos,roll_rad,pitch_rad,yaw_rad,Cd,desired_Cd,motor_current,battery_voltage,state,axis_error
179,1.5269887447357178,13.887078285217285,0.12393944710493088,66.73860931396484,66.61466979980469,2.6286678314208984,-0.00034123659133911133,-0.009733401238918304,0,-0.07056081295013428,-0.0337551049888134,0.035842739045619965,0.492000013589859,0.492000013589859,0.041933830827474594,7.659561634063721,2,0
189,1.6697198152542114,14.55540657043457,0.12393944710493088,66.47722625732422,66.35328674316406,2.6286678314208984,-0.0003370046615600586,-0.009219315834343433,0,-0.07626038789749146,-0.036615755409002304,0.02170071192085743,0.492000013589859,0.492000013589859,0.041933830827474594,7.578911304473877,2,0
199,1.818956971168518,15.224344253540039,0.12393944710493088,66.9810791015625,66.85713958740234,3.3462185859680176,-0.00033599138259887695,-0.020499495789408684,0,-0.08410583436489105,-0.039839621633291245,0.007748034317046404,0.492000013589859,0.492000013589859,0.04701095074415207,7.623717308044434,2,0
209,1.9747545719146729,15.889669418334961,0.12393944710493088,66.2132568359375,66.08931732177734,3.3462185859680176,-0.00032150745391845703,0.011165471747517586,0,-0.09429614245891571,-0.0432581827044487,-0.00588998245075345,0.492000013589859,0.492000013589859,0.04701095074415207,7.684204578399658,2,0
219,2.137877941131592,16.55719566345215,0.12393944710493088,66.60810089111328,66.48416137695312,3.3462185859680176,-0.00031936168670654297,-0.009413032792508602,0,-0.106767937541008,-0.0470387227833271,-0.019268717616796494,0.492000013589859,0.492000013589859,0.042530931532382965,7.657321453094482,2,0
230,2.309011220932007,17.2294864654541,0.12393944710493088,66.23818969726562,66.11425018310547,4.187358379364014,-0.0003541111946105957,-0.024515362456440926,0,-0.12179224193096161,-0.05118392035365105,-0.032179929316043854,0.492000013589859,0.492000013589859,0.042530931532382965,7.619236946105957,2,0
274,3.133028030395508,20.10702896118164,0.12393944710493088,65.315185546875,65.19124603271484,5.198809623718262,-0.0003541111946105957,-0.024515362456440926,0,-0.1929124891757965,-0.07199744880199432,-0.08655435591936111,0.492000013589859,0.492000013589859,0.042530931532382965,7.619236946105957,2,0
284,3.337714910507202,20.752065658569336,0.12393944710493088,64.35977172851562,64.23583221435547,5.198809623718262,-0.0003084540367126465,-0.0051662009209394455,0,-0.2191113382577896,-0.077126145362854,-0.09499357640743256,0.492000013589859,0.492000013589859,0.042530931532382965,7.596833229064941,2,0
294,3.5480523109436035,21.390914916992188,0.12393944710493088,64.01720428466797,63.89326477050781,6.622514247894287,-0.0002605915069580078,0.010964304208755493,0,-0.2472081482410431,-0.08231864869594574,-0.10228753089904785,0.492000013589859,0.492000013589859,0.030620476230978966,7.596833229064941,2,0
304,3.765535831451416,22.027366638183594,0.12393944710493088,63.67893981933594,63.55500030517578,6.622514247894287,-0.00025576353073120117,0.01734200492501259,0,-0.27723079919815063,-0.08754901587963104,-0.10853469371795654,0.492000013589859,0.492000013589859,0.030620476230978966,7.610274791717529,2,0
314,3.9892497062683105,22.65467071533203,0.12393944710493088,62.06962585449219,61.94568634033203,6.622514247894287,-0.000319063663482666,-0.001113084377720952,0,-0.30874869227409363,-0.09271007031202316,-0.11370807886123657,0.492000013589859,0.492000013589859,0.03102358616888523,7.650600433349609,2,0
324,4.219918251037598,23.269855499267578,0.12393944710493088,60.71484375,60.590904235839844,9.027660369873047,-0.00033026933670043945,0.008848339319229126,0,-0.3416995704174042,-0.09764274954795837,-0.11745484918355942,0.492000013589859,0.492000013589859,0.03102358616888523,7.630438327789307,2,0
334,4.457706928253174,23.875965118408203,0.12393944710493088,59.73930358886719,59.61536407470703,9.027660369873047,-0.00031197071075439453,-0.005762250162661076,0,-0.3758862316608429,-0.10222406685352325,-0.11962174624204636,0.492000013589859,0.492000013589859,0.0325484424829483,7.706608295440674,2,0
379,5.57681941986084,26.278093338012695,0.12393944710493088,53.95072937011719,53.82678985595703,11.951298713684082,-0.00031197071075439453,-0.005762250162661076,0,-0.5299906134605408,-0.12101902812719345,-0.12208803743124008,0.492000013589859,0.492000013589859,0.0325484424829483,7.706608295440674,2,0
389,5.8438262939453125,26.785734176635742,0.12393944710493088,49.80199432373047,49.67805480957031,15.352574348449707,-0.00031197071075439453,-0.005762250162661076,0,-0.5662589073181152,-0.12203815579414368,-0.11558464914560318,0.492000013589859,0.492000013589859,0.0325484424829483,7.706608295440674,2,0
399,6.1329216957092285,27.302738189697266,0.12393944710493088,47.63847351074219,47.51453399658203,15.352574348449707,-0.00030732154846191406,-0.0017463816329836845,0,-0.6041405200958252,-0.12457934767007828,-0.11014731973409653,0.492000013589859,0.492000013589859,0.012458641082048416,7.632678508758545,2,0
409,6.408666610717773,27.765594482421875,0.12393944710493088,45.44403839111328,45.320098876953125,15.352574348449707,-0.0003470182418823242,-0.021177494898438454,0,-0.638774037361145,-0.1290132999420166,-0.10695546865463257,0.492000013589859,0.492000013589859,0.012458641082048416,7.646120071411133,2,0
419,6.690374374389648,28.208049774169922,0.12393944710493088,43.044151306152344,42.92021179199219,18.514057159423828,-0.00030159950256347656,-0.010158085264265537,0,-0.672434389591217,-0.13615837693214417,-0.1058240756392479,0.492000013589859,0.492000013589859,0.005415497813373804,7.62819766998291,2,0
429,6.974912166595459,28.621240615844727,0.12393944710493088,40.263099670410156,40.13916015625,18.514057159423828,-0.00030118227005004883,-0.00003274793562013656,0,-0.7045540809631348,-0.1463470757007599,-0.107173390686512,0.492000013589859,0.492000013589859,0.005415497813373804,7.634918689727783,2,0
483,8.543270111083984,30.232196807861328,0.12393944710493088,29.209444046020508,29.08550453186035,25.207773208618164,-0.00030118227005004883,-0.00003274793562013656,0,-0.8683797121047974,-0.2151772677898407,-0.11518580466508865,0.492000013589859,0.492000013589859,0.005415497813373804,7.634918689727783,2,0
493,8.85315227508545,30.478349685668945,0.12393944710493088,23.557443618774414,23.433504104614258,25.207773208618164,-0.0003147125244140625,-0.004257235676050186,0,-0.8919249176979065,-0.23560546338558197,-0.11221428960561752,0.492000013589859,0.492000013589859,0.005415497813373804,7.648360252380371,2,0
537,10.202057838439941,31.16193962097168,0.12393944710493088,15.742794036865234,15.618854522705078,28.359426498413086,-0.0003147125244140625,-0.004257235676050186,0,-0.9916247129440308,-0.3201269805431366,-0.0874476432800293,0.492000013589859,0.492000013589859,-0.00651313504204154,7.648360252380371,2,0
547,10.515924453735352,31.27443504333496,0.12393944710493088,10.007936477661133,9.883996963500977,30.893564224243164,-0.0003147125244140625,-0.004257235676050186,0,-1.017165184020996,-0.29339125752449036,-0.04663054645061493,0.492000013589859,0.492000013589859,-0.00651313504204154,7.648360252380371,2,0
556,10.819253921508789,31.35300064086914,0.12393944710493088,6.695741653442383,6.571802139282227,30.893564224243164,-0.00018161535263061523,-0.015515057370066643,0,-1.0415440797805786,-0.25091826915740967,0.0016295440727844834,0.492000013589859,0.492000013589859,-0.00651313504204154,7.661801815032959,2,0
605,12.346861839294434,31.454635620117188,0.12393944710493088,2.047083854675293,1.9231444597244263,33.270938873291016,-0.00019508600234985352,-0.004018811043351889,0,-1.1165326833724976,0.08331937342882156,0.2767176032066345,0.492000013589859,0.492000013589859,0.0006383717991411686,7.661801815032959,2,0
616,12.695107460021973,31.503599166870117,0.12393944710493088,5.96121883392334,5.837279319763184,34.84932327270508,-0.00019508600234985352,-0.004018811043351889,0,-1.1065195798873901,0.2534746825695038,0.3791217505931854,0.492000013589859,0.492000013589859,0.0006383717991411686,7.661801815032959,2,0
626,13.008505821228027,31.57343292236328,0.12393944710493088,7.034936904907227,6.91099739074707,34.84932327270508,-0.00030243396759033203,0.04658553749322891,0,-1.0840986967086792,0.3855336904525757,0.46755701303482056,0.492000013589859,0.492000013589859,0.0006383717991411686,7.619236946105957,2,0
636,13.32446002960205,31.651996612548828,0.12393944710493088,8.862852096557617,8.738912582397461,34.84932327270508,-0.0003979206085205078,-0.013630056753754616,0,-1.0524041652679443,0.4933551549911499,0.5535866618156433,0.492000013589859,0.492000013589859,-0.0004786538193002343,7.652841091156006,2,0
646,13.642679214477539,31.740739822387695,0.12393944710493088,8.236268997192383,8.112329483032227,34.138710021972656,-0.00033271312713623047,0.006747280713170767,0,-1.0132852792739868,0.5808215737342834,0.6407867670059204,0.492000013589859,0.492000013589859,-0.004790646955370903,7.686445236206055,2,0
656,13.961268424987793,31.825542449951172,0.12393944710493088,8.821161270141602,8.697221755981445,34.138710021972656,-0.00034373998641967773,-0.00044997999793849885,0,-0.9664714932441711,0.65384840965271,0.7335883975028992,0.492000013589859,0.492000013589859,-0.004790646955370903,7.623717308044434,2,0
666,14.285750389099121,31.917194366455078,0.12393944710493088,9.077108383178711,8.953168869018555,34.138710021972656,-0.00024062395095825195,0.030022896826267242,0,-0.9068134427070618,0.7219039797782898,0.8423237800598145,0.492000013589859,0.492000013589859,-0.004277325700968504,7.612515449523926,2,0
713,15.788764953613281,32.57050323486328,0.12393944710493088,14.139209747314453,14.015270233154297,29.70525550842285,-0.00024062395095825195,0.030022896826267242,0,-0.41998913884162903,0.9353030920028687,1.556622862815857,0.492000013589859,0.492000013589859,-0.004277325700968504,7.612515449523926,2,0
724,16.147939682006836,32.79975891113281,0.12393944710493088,22.06297492980957,21.939035415649414,29.70525550842285,-0.00024062395095825195,0.030022896826267242,0,-0.17681242525577545,0.9631026983261108,1.9043200016021729,0.492000013589859,0.492000013589859,-0.004277325700968504,7.612515449523926,2,0
734,16.478431701660156,33.038570404052734,0.12393944710493088,24.439714431762695,24.31577491760254,30.145423889160156,-0.00024062395095825195,0.030022896826267242,0,0.055721815675497055,0.9479430913925171,2.2386715412139893,0.492000013589859,0.492000013589859,-0.004277325700968504,7.612515449523926,2,0
744,16.826379776000977,33.3125,0.12393944710493088,27.69707679748535,27.573137283325195,30.145423889160156,-0.0003376007080078125,-0.029782908037304878,0,0.27449601888656616,0.8910435438156128,2.572150945663452,0.492000013589859,0.492000013589859,-0.03303942084312439,7.632678508758545,2,0
754,17.161325454711914,33.60652542114258,0.12393944710493088,30.38463020324707,30.260690689086914,30.145423889160156,-0.0002790689468383789,0.005868119653314352,0,0.4397500157356262,0.8040412068367004,2.855687141418457,0.492000013589859,0.492000013589859,-0.03303942084312439,7.596833229064941,2,0
764,17.499792098999023,33.92950439453125,0.12393944710493088,33.67255401611328,33.548614501953125,32.96339797973633,-0.0002675652503967285,0.014779016375541687,0,0.5602164268493652,0.6930832862854004,3.104564666748047,0.492000013589859,0.492000013589859,-0.023661473765969276,7.605794429779053,2,0
775,17.855289459228516,34.29486083984375,0.12393944710493088,36.041038513183594,35.91709899902344,32.96339797973633,-0.0002995729446411133,-0.01867409236729145,0,0.6437806487083435,0.560127854347229,-2.9488580226898193,0.492000013589859,0.492000013589859,-0.023661473765969276,7.59907341003418,2,0
819,19.397884368896484,36.59809112548828,0.12393944710493088,53.04864501953125,52.924705505371094,38.17805862426758,-0.0002995729446411133,-0.01867409236729145,0,0.6330868005752563,-0.05089529603719711,-2.1544413566589355,0.492000013589859,0.492000013589859,-0.023661473765969276,7.59907341003418,2,0
828,19.768146514892578,37.09933853149414,0.12393944710493088,51.54546356201172,51.42152404785156,43.380916595458984,-0.0002995729446411133,-0.01867409236729145,0,0.5657506585121155,-0.18689396977424622,-1.9296456575393677,0.492000013589859,0.492000013589859,-0.023661473765969276,7.59907341003418,2,0
839,20.17824935913086,37.67198181152344,0.12393944710493088,53.41423797607422,53.29029846191406,43.380916595458984,-0.0002995729446411133,-0.01867409236729145,0,0.4525883197784424,-0.3173792064189911,-1.652373194694519,0.492000013589859,0.492000013589859,-0.023661473765969276,7.59907341003418,2,0
850,20.574119567871094,38.24026107788086,0.12393944710493088,54.66285705566406,54.538917541503906,43.380916595458984,-0.00025469064712524414,0.023414231836795807,0,0.30327895283699036,-0.40852904319763184,-1.350070595741272,0.492000013589859,0.492000013589859,-0.0127636156976223,7.590112686157227,2,0
860,20.95987892150879,38.78778076171875,0.12393944710493088,54.58612823486328,54.462188720703125,45.895225524902344,-0.0003362298011779785,-0.012229347601532936,0,0.12883825600147247,-0.4485587179660797,-1.02805495262146,0.492000013589859,0.492000013589859,-0.0127636156976223,7.702126979827881,2,0
870,21.351612091064453,39.34050369262695,0.12393944710493088,55.3121337890625,55.188194274902344,45.895225524902344,-0.00027257204055786133,0.01554641593247652,0,-0.055700547993183136,-0.429617702960968,-0.6890398859977722,0.492000013589859,0.492000013589859,-0.03470590338110924,7.616995811462402,2,0
918,23.25899887084961,41.642276763916016,0.12393944710493088,48.987640380859375,48.86370086669922,45.810359954833984,-0.00027257204055786133,0.01554641593247652,0,-0.46622568368911743,0.20581090450286865,0.6829245090484619,0.492000013589859,0.492000013589859,-0.03470590338110924,7.616995811462402,2,0
966,25.31955909729004,43.63396453857422,0.12393944710493088,40.45314025878906,40.329200744628906,48.38050842285156,-0.00027191638946533203,0.013028129003942013,0,0.45917558670043945,0.5611730813980103,2.522808313369751,0.492000013589859,0.492000013589859,-0.022675596177577972,7.608034610748291,2,0
975,25.750947952270508,44.06940841674805,0.12393944710493088,43.112518310546875,42.98857879638672,48.38050842285156,-0.00031679868698120117,-0.009033041074872017,0,0.6232474446296692,0.44636428356170654,2.812744140625,0.492000013589859,0.492000013589859,-0.039781354367733,7.623717308044434,2,0
985,26.19429588317871,44.46908187866211,0.12393944710493088,38.295326232910156,38.17138671875,49.018348693847656,-0.000335693359375,-0.017198879271745682,0,0.7369602918624878,0.3014894425868988,3.054642915725708,0.492000013589859,0.492000013589859,-0.039781354367733,7.655081272125244,2,0
995,26.642648696899414,44.83020782470703,0.12393944710493088,34.58342742919922,34.45948791503906,49.018348693847656,-0.00028818845748901367,-0.003094931598752737,0,0.8071182370185852,0.14434269070625305,-3.0257794857025146,0.492000013589859,0.492000013589859,-0.02273695170879364,7.697646617889404,2,0
1005,27.09320831298828,45.149375915527344,0.12393944710493088,30.49302864074707,30.369089126586914,49.018348693847656,-0.00024139881134033203,-0.003370598889887333,0,0.8432466983795166,-0.013923096470534801,-2.8494529724121094,0.492000013589859,0.492000013589859,-0.02273695170879364,7.668522834777832,2,0
1015,27.547008514404297,45.43311309814453,0.12393944710493088,27.05525779724121,26.931318283081055,49.43075180053711,-0.0001925826072692871,0.03339056670665741,0,0.8516475558280945,-0.16782107949256897,-2.6870381832122803,0.492000013589859,0.492000013589859,-0.03584996238350868,7.608034610748291,2,0
1025,28.01594352722168,45.699195861816406,0.12393944710493088,25.204877853393555,25.0809383392334,49.43075180053711,-0.00023061037063598633,0.01308028120547533,0,0.8345879316329956,-0.3172622621059418,-2.525169610977173,0.492000013589859,0.492000013589859,-0.03584996238350868,7.632678508758545,2,0
1073,30.190160751342773,46.726287841796875,0.12393944710493088,21.954626083374023,21.830686569213867,49.98503875732422,-0.00023061037063598633,0.01308028120547533,0,0.34105828404426575,-0.831611156463623,-1.5241196155548096,0.492000013589859,0.492000013589859,-0.03584996238350868,7.632678508758545,2,0
1082,30.654483795166016,46.992679595947266,0.12393944710493088,27.154314041137695,27.03037452697754,51.256126403808594,-0.0002747178077697754,0.003491385607048869,0,0.1763066202402115,-0.858466625213623,-1.2925119400024414,0.492000013589859,0.492000013589859,-0.036507003009319305,7.666282653808594,2,0
1092,31.12733268737793,47.27923583984375,0.12393944710493088,29.666669845581055,29.5427303314209,51.256126403808594,-0.000246584415435791,0.023339731618762016,0,0.0083559425547719,-0.8588572144508362,-1.0618269443511963,0.492000013589859,0.492000013589859,-0.036507003009319305,7.62819766998291,2,0
1102,31.602785110473633,47.57619857788086,0.12393944710493088,30.344289779663086,30.22035026550293,51.256126403808594,-0.0002776980400085449,-0.0015675592003390193,0,-0.1473105400800705,-0.8355754017829895,-0.847617506980896,0.492000013589859,0.492000013589859,-0.055295802652835846,7.62819766998291,2,0
1112,32.08076858520508,47.88887405395508,0.12393944710493088,31.753000259399414,31.629060745239258,53.19828796386719,-0.0002728700637817383,-0.002841607201844454,0,-0.2822083830833435,-0.7938127517700195,-0.6576616168022156,0.492000013589859,0.492000013589859,-0.055295802652835846,7.623717308044434,2,0
1122,32.56232833862305,48.213565826416016,0.12393944710493088,33.124908447265625,33.00096893310547,53.19828796386719,-0.0003730654716491699,-0.033470943570137024,0,-0.394162118434906,-0.7387588024139404,-0.4935727119445801,0.492000013589859,0.492000013589859,-0.04781351611018181,7.619236946105957,2,0
1132,33.054500579833984,48.55740737915039,0.12393944710493088,34.14369201660156,34.019752502441406,53.19828796386719,-0.00027310848236083984,0.008378969505429268,0,-0.486451655626297,-0.6747025847434998,-0.3513367176055908,0.492000013589859,0.492000013589859,-0.04781351611018181,7.668522834777832,2,0
1175,35.10801696777344,50.0578727722168,0.12393944710493088,36.15211486816406,36.028175354003906,58.53765106201172,-0.00027310848236083984,0.008378969505429268,0,-0.7117419838905334,-0.3499869704246521,0.08959875255823135,0.492000013589859,0.492000013589859,-0.04781351611018181,7.668522834777832,2,0
1184,35.60871505737305,50.333778381347656,0.12393944710493088,25.683897018432617,25.55995750427246,58.53765106201172,-0.0002663731575012207,0.003513737116008997,0,-0.7425156831741333,-0.28130850195884705,0.16077826917171478,0.492000013589859,0.492000013589859,-0.04781351611018181,7.574430465698242,2,0
1194,36.11497116088867,50.567413330078125,0.12393944710493088,21.564693450927734,21.440753936767578,58.53765106201172,-0.0002751350402832031,0.0016063888324424624,0,-0.7687492370605469,-0.21449969708919525,0.22655846178531647,0.492000013589859,0.492000013589859,-0.06395500153303146,7.59907341003418,2,0
1204,36.62232971191406,50.755916595458984,0.12393944710493088,17.483915328979492,17.359975814819336,61.036460876464844,-0.00024187564849853516,0.020337149500846863,0,-0.7909842729568481,-0.15040020644664764,0.2876765727996826,0.492000013589859,0.492000013589859,-0.06365194171667099,7.673003196716309,2,0
1214,37.131343841552734,50.90824890136719,0.12393944710493088,13.797513961791992,13.673574447631836,61.036460876464844,-0.00027936697006225586,0.0006303638801909983,0,-0.8098993897438049,-0.08905608206987381,0.3453766405582428,0.492000013589859,0.492000013589859,-0.06365194171667099,7.641639709472656,2,0
1224,37.6421012878418,51.02296447753906,0.12393944710493088,10.121164321899414,9.997224807739258,61.036460876464844,-0.0003026723861694336,0.007842524908483028,0,-0.8256199359893799,-0.03061692975461483,0.40062472224235535,0.492000013589859,0.492000013589859,-0.06365194171667099,7.659561634063721,2,0
1235,38.16340255737305,51.10974884033203,0.12393944710493088,7.754962921142578,7.631023406982422,63.678611755371094,-0.00029098987579345703,0.010845108889043331,0,-0.838439404964447,0.026273205876350403,0.4553830325603485,0.492000013589859,0.492000013589859,-0.06387445330619812,7.67076301574707,2,0
1282,40.588497161865234,51.33380889892578,0.12393944710493088,4.8564605712890625,4.732521057128906,66.77442932128906,-0.00029098987579345703,0.010845108889043331,0,-0.8579277992248535,0.28693273663520813,0.7059500217437744,0.492000013589859,0.492000013589859,-0.06387445330619812,7.67076301574707,2,0
1293,41.155433654785156,51.294071197509766,0.12393944710493088,-4.256467342376709,-4.380406856536865,66.77442932128906,-0.00029098987579345703,0.010845108889043331,0,-0.8481230139732361,0.3355799615383148,0.7679898142814636,0.492000013589859,0.492000013589859,-0.06387445330619812,7.67076301574707,2,0
1304,41.74961471557617,51.22966766357422,0.12393944710493088,-5.485964298248291,-5.609903812408447,69.80231475830078,-0.00031256675720214844,0.005659506656229496,0,-0.832187294960022,0.38390421867370605,0.8355282545089722,0.492000013589859,0.492000013589859,-0.11005476117134094,7.619236946105957,2,0
1314,42.262779235839844,51.1650276184082,0.12393944710493088,-6.976984977722168,-7.100924491882324,69.80231475830078,-0.0003464818000793457,-0.017996085807681084,0,-0.8138384222984314,0.4233308732509613,0.8961551785469055,0.492000013589859,0.492000013589859,-0.11005476117134094,7.612515449523926,2,0
1324,42.77515411376953,51.095523834228516,0.12393944710493088,-6.666897773742676,-6.790837287902832,69.80231475830078,-0.0002588033676147461,0.004355656914412975,0,-0.7910520434379578,0.4605625569820404,0.9589460492134094,0.492000013589859,0.492000013589859,-0.10577686131000519,7.605794429779053,2,0
1335,43.29037094116211,51.028133392333984,0.12393944710493088,-6.679535388946533,-6.8034749031066895,72.45561981201172,-0.0002942085266113281,0.002113030292093754,0,-0.7637357115745544,0.4956992566585541,1.0241397619247437,0.492000013589859,0.492000013589859,-0.10577686131000519,7.668522834777832,2,0
1384,45.792015075683594,50.7934684753418,0.12393944710493088,-4.555490970611572,-4.6794304847717285,74.69286346435547,-0.00028908252716064453,-0.01707966811954975,0,-0.5803206562995911,0.634845495223999,1.377509355545044,0.492000013589859,0.492000013589859,-0.09838636964559555,7.668522834777832,2,0
1394,46.30260467529297,50.7462158203125,0.12393944710493088,-4.153709411621094,-4.27764892578125,76.11502075195312,-0.00028908252716064453,-0.01707966811954975,0,-0.5301774144172668,0.6560142040252686,1.451802372932434,0.492000013589859,0.492000013589859,-0.09838636964559555,7.668522834777832,2,0
1405,46.85160827636719,50.705936431884766,0.12393944710493088,-3.2762603759765625,-3.4001998901367188,76.11502075195312,-0.00024127960205078125,0.019808148965239525,0,-0.4734404683113098,0.6759319305419922,1.5328596830368042,0.492000013589859,0.492000013589859,-0.10196591913700104,7.610274791717529,2,0
1415,47.36098861694336,50.67475128173828,0.12393944710493088,-2.741116523742676,-2.865056037902832,76.11502075195312,-0.00030869245529174805,-0.01655813492834568,0,-0.41852691769599915,0.691940426826477,1.6091742515563965,0.492000013589859,0.492000013589859,-0.10196591913700104,7.596833229064941,2,0
1425,47.86815643310547,50.648651123046875,0.12393944710493088,-2.2780957221984863,-2.4020352363586426,77.79371643066406,-0.00030881166458129883,-0.01886781118810177,0,-0.36157989501953125,0.7058165669441223,1.6864861249923706,0.492000013589859,0.492000013589859,-0.11559682339429855,7.596833229064941,2,0
1435,48.38191223144531,50.62556457519531,0.12393944710493088,-1.8492417335510254,-1.973181128501892,77.79371643066406,-0.00029283761978149414,-0.015693865716457367,0,-0.3012276589870453,0.7181321382522583,1.7662832736968994,0.492000013589859,0.492000013589859,-0.11559682339429855,7.6640424728393555,2,0
1480,50.652610778808594,50.60935592651367,0.12393944710493088,-0.2373809814453125,-0.361320436000824,79.12133026123047,-0.00029283761978149414,-0.015693865716457367,0,-0.01886121556162834,0.7303552031517029,2.130824327468872,0.492000013589859,0.492000013589859,-0.11559682339429855,7.6640424728393555,2,0
1491,51.16161346435547,50.57394790649414,0.12393944710493088,-3.4118165969848633,-3.5357561111450195,80.4317626953125,-0.00029283761978149414,-0.015693865716457367,0,0.0449991449713707,0.7283459901809692,2.212669849395752,0.492000013589859,0.492000013589859,-0.11559682339429855,7.6640424728393555,2,0
1501,51.71104431152344,50.53445816040039,0.12393944710493088,-3.708008289337158,-3.8319478034973145,80.4317626953125,-0.00022339820861816406,-0.00021155484137125313,0,0.11319108307361603,0.7226476669311523,2.3005945682525635,0.492000013589859,0.492000013589859,-0.11559682339429855,7.619236946105957,2,0
1511,52.217994689941406,50.490596771240234,0.12393944710493088,-4.490009307861328,-4.613948822021484,80.4317626953125,-0.00025385618209838867,-0.009569484740495682,0,0.17472003400325775,0.7143715620040894,2.380610942840576,0.492000013589859,0.492000013589859,-0.10431680828332901,7.686445236206055,2,0
1521,52.72477722167969,50.4415283203125,0.12393944710493088,-4.939475059509277,-5.063414573669434,81.6478042602539,-0.00021350383758544922,0.019271714612841606,0,0.23380450904369354,0.7034007906913757,2.458773374557495,0.492000013589859,0.492000013589859,-0.0924127846956253,7.625957489013672,2,0
1531,53.22831344604492,50.38583755493164,0.12393944710493088,-5.790170192718506,-5.914109706878662,81.6478042602539,-0.0002377629280090332,0.009526354260742664,0,0.2900201976299286,0.6901389360427856,2.5346457958221436,0.492000013589859,0.492000013589859,-0.0924127846956253,7.6640424728393555,2,0
1541,53.74776077270508,50.31942367553711,0.12393944710493088,-6.854679107666016,-6.978618621826172,81.6478042602539,-0.00024443864822387695,0.0011742552742362022,0,0.34505170583724976,0.6740755438804626,2.6107583045959473,0.492000013589859,0.492000013589859,-0.10125427693128586,7.706608295440674,2,0
1587,56.03923797607422,49.96625518798828,0.12393944710493088,-7.604218482971191,-7.728157997131348,83.99453735351562,-0.00024443864822387695,0.0011742552742362022,0,0.5542571544647217,0.570009708404541,2.9176998138427734,0.492000013589859,0.492000013589859,-0.10125427693128586,7.706608295440674,2,0
1598,56.54110336303711,49.85659408569336,0.12393944710493088,-11.137454986572266,-11.261394500732422,83.99453735351562,-0.00024443864822387695,0.0011742552742362022,0,0.5853797197341919,0.544281542301178,2.9720816612243652,0.4118727743625641,0.492000013589859,-0.10125427693128586,7.706608295440674,2,0
